TransactionID,TransactionDate,CalendarYear,Quarter,MonthNumber,MonthName,DepartmentKey,CategoryKey,VendorKey,RegionKey,ProjectKey,Description,PaymentMethod,PostingStatus,NetAmount_AUD,GST_AUD,GrossAmount_AUD,PurchaseOrder,InvoiceNumber,OriginalCurrency,ExchangeRate
TX005565,2024-07-13,2024,3,7,July,D007,C004,V018,R01,P008,Contractors expense - Customer Service,Corporate Card,Posted,1418.25,141.83,1560.08,,,AUD,1.0
TX005566,2025-08-20,2025,3,8,August,D006,C019,V030,R01,P008,Vehicle Expenses expense - Operations,Expense Claim,Posted,6098.49,609.85,6708.34,,,AUD,1.0
TX005567,2026-05-16,2026,2,5,May,D002,C005,V003,R04,P004,Consulting expense - Finance,Invoice,Posted,112.99,11.3,124.29,PO-12071,INV-983521,AUD,1.0
TX005568,2024-03-09,2024,1,3,March,D002,C017,V032,R02,P006,Legal & Compliance expense - Finance,Invoice,Posted,336.59,33.66,370.25,PO-94153,INV-425130,AUD,1.0
TX005569,2025-04-20,2025,2,4,April,D007,C001,V019,R01,P005,Software & SaaS expense - Customer Service,Invoice,Posted,1384.47,138.45,1522.92,PO-11273,INV-103364,AUD,1.0
TX005570,2025-06-15,2025,2,6,June,D002,C001,V010,R04,P005,Software & SaaS expense - Finance,Corporate Card,Posted,489.01,48.9,537.91,,,AUD,1.0
TX005571,2025-05-08,2025,2,5,May,D007,C001,V025,R03,P006,Software & SaaS expense - Customer Service,Invoice,Posted,712.48,71.25,783.73,PO-15990,INV-944195,AUD,1.0
TX005572,2025-03-25,2025,1,3,March,D005,C010,V006,R02,P008,Events expense - Sales,Invoice,Posted,416.14,41.61,457.75,PO-63667,INV-376559,AUD,1.0
TX005573,2024-03-22,2024,1,3,March,D005,C009,V024,R01,P008,Advertising expense - Sales,Invoice,Posted,1918.12,191.81,2109.93,PO-28308,INV-159886,AUD,1.0
TX005574,2025-09-20,2025,3,9,September,D004,C006,V010,R01,P005,Travel expense - Marketing,Invoice,Posted,351.61,35.16,386.77,PO-17380,INV-110993,AUD,1.0
TX005575,2024-10-20,2024,4,10,October,D008,C011,V007,R03,P008,Office Supplies expense - Facilities,Invoice,Posted,1036.61,103.66,1140.27,PO-25781,INV-510923,AUD,1.0
TX005576,2024-07-19,2024,3,7,July,D007,C001,V013,R01,P001,Software & SaaS expense - Customer Service,Invoice,Posted,401.03,40.1,441.13,PO-68843,INV-683574,AUD,1.0
TX005577,2024-01-23,2024,1,1,January,D001,C020,V003,R03,P006,Customer Support Tools expense - Information Technology,Direct Debit,Posted,736.18,73.62,809.8,,INV-503262,USD,1.5701
TX005578,2024-05-23,2024,2,5,May,D005,C001,V029,R04,P004,Software & SaaS expense - Sales,Corporate Card,Posted,476.96,47.7,524.66,,,AUD,1.0
TX005579,2024-06-21,2024,2,6,June,D002,C017,V031,R02,P008,Legal & Compliance expense - Finance,Direct Debit,Posted,482.47,48.25,530.72,,INV-298842,AUD,1.0
TX005580,2024-12-01,2024,4,12,December,D007,C004,V023,R03,P002,Contractors expense - Customer Service,Invoice,Posted,1828.0,182.8,2010.8,PO-77939,INV-498472,AUD,1.0
TX005581,2025-09-25,2025,3,9,September,D006,C011,V025,R02,P008,Office Supplies expense - Operations,Invoice,Posted,552.99,55.3,608.29,PO-90350,INV-480084,AUD,1.0
TX005582,2025-01-27,2025,1,1,January,D001,C012,V027,R05,P005,Telecommunications expense - Information Technology,Direct Debit,Posted,353.51,35.35,388.86,,INV-821577,AUD,1.0
TX005583,2025-10-17,2025,4,10,October,D005,C012,V025,R02,P008,Telecommunications expense - Sales,Invoice,Posted,1207.36,120.74,1328.1,PO-22164,INV-630226,AUD,1.0
TX005584,2024-10-18,2024,4,10,October,D003,C011,V020,R03,P006,Office Supplies expense - Human Resources,Invoice,Posted,177.07,17.71,194.78,PO-78581,INV-122484,USD,1.5454
TX005585,2025-12-13,2025,4,12,December,D004,C006,V029,R01,P008,Travel expense - Marketing,Invoice,Posted,958.39,95.84,1054.23,PO-69752,INV-137772,AUD,1.0
TX005586,2025-02-11,2025,1,2,February,D003,C006,V006,R05,P008,Travel expense - Human Resources,Corporate Card,Posted,1681.27,168.13,1849.4,,,AUD,1.0
TX005587,2024-04-10,2024,2,4,April,D002,C007,V004,R05,P008,Training expense - Finance,Invoice,Posted,342.05,34.21,376.26,PO-85102,INV-739053,AUD,1.0
TX005588,2024-08-31,2024,3,8,August,D003,C004,V032,R01,P003,Contractors expense - Human Resources,Corporate Card,Posted,2311.69,231.17,2542.86,,,AUD,1.0
TX005589,2024-02-18,2024,1,2,February,D002,C017,V014,R02,P008,Legal & Compliance expense - Finance,Invoice,Accrued,258.51,25.85,284.36,PO-74030,INV-409713,AUD,1.0
TX005590,2025-11-15,2025,4,11,November,D002,C007,V009,R02,P004,Training expense - Finance,Expense Claim,Posted,364.67,36.47,401.14,,,AUD,1.0
TX005591,2025-12-29,2025,4,12,December,D006,C018,V028,R02,P005,Freight & Logistics expense - Operations,Invoice,Posted,1801.01,180.1,1981.11,PO-28230,INV-370299,AUD,1.0
TX005592,2024-06-04,2024,2,6,June,D007,C012,V029,R04,P008,Telecommunications expense - Customer Service,Invoice,Accrued,166.56,16.66,183.22,PO-91805,INV-188218,AUD,1.0
TX005593,2024-06-27,2024,2,6,June,D003,C008,V012,R04,P001,Recruitment expense - Human Resources,Invoice,Posted,1248.69,124.87,1373.56,PO-63750,INV-122382,AUD,1.0
TX005594,2025-10-01,2025,4,10,October,D004,C001,V016,R01,P008,Software & SaaS expense - Marketing,Invoice,Posted,1385.56,138.56,1524.12,PO-81750,INV-195352,AUD,1.0
TX005595,2025-07-15,2025,3,7,July,D005,C009,V029,R05,P004,Advertising expense - Sales,Direct Debit,Posted,1172.87,117.29,1290.16,,INV-910401,AUD,1.0
TX005596,2025-06-26,2025,2,6,June,D006,C018,V002,R02,P003,Freight & Logistics expense - Operations,Invoice,Posted,921.36,92.14,1013.5,PO-38855,INV-572336,AUD,1.0
TX005597,2026-04-17,2026,2,4,April,D001,C005,V016,R01,P004,Consulting expense - Information Technology,Invoice,Posted,816.2,81.62,897.82,PO-20953,INV-445012,AUD,1.0
TX005598,2025-11-23,2025,4,11,November,D004,C004,V015,R02,P005,Contractors expense - Marketing,Invoice,Posted,6262.05,626.21,6888.26,PO-25481,INV-282905,AUD,1.0
TX005599,2025-06-24,2025,2,6,June,D002,C007,V015,R01,P008,Training expense - Finance,Corporate Card,Posted,356.91,35.69,392.6,,,AUD,1.0
TX005600,2026-05-22,2026,2,5,May,D001,C020,V005,R01,P008,Customer Support Tools expense - Information Technology,Invoice,Posted,3667.36,366.74,4034.1,PO-92300,INV-938050,AUD,1.0
TX005601,2024-01-29,2024,1,1,January,D007,C007,V032,R02,P002,Training expense - Customer Service,Expense Claim,Posted,638.47,63.85,702.32,,,AUD,1.0
TX005602,2026-05-19,2026,2,5,May,D001,C004,V029,R02,P008,Contractors expense - Information Technology,Direct Debit,Posted,1650.84,165.08,1815.92,,INV-674681,AUD,1.0
TX005603,2025-03-03,2025,1,3,March,D007,C020,V004,R02,P008,Customer Support Tools expense - Customer Service,Invoice,Pending,1661.09,166.11,1827.2,PO-76897,INV-743301,AUD,1.0
TX005604,2025-11-26,2025,4,11,November,D004,C001,V033,R02,P008,Software & SaaS expense - Marketing,Invoice,Posted,3674.26,367.43,4041.69,PO-42032,INV-849425,AUD,1.0
TX005605,2024-11-04,2024,4,11,November,D003,C011,V027,R03,P001,Office Supplies expense - Human Resources,Invoice,Posted,196.39,19.64,216.03,PO-32525,INV-515232,AUD,1.0
TX005606,2025-04-06,2025,2,4,April,D006,C011,V035,R01,P003,Office Supplies expense - Operations,Corporate Card,Posted,539.43,53.94,593.37,,,AUD,1.0
TX005607,2025-02-10,2025,1,2,February,D002,C001,V028,R04,P008,Software & SaaS expense - Finance,Invoice,Accrued,1873.56,187.36,2060.92,PO-91548,INV-458150,AUD,1.0
TX005608,2024-01-04,2024,1,1,January,D001,C005,V031,R04,P008,Consulting expense - Information Technology,Invoice,Posted,681.92,68.19,750.11,PO-69712,INV-468058,AUD,1.0
TX005609,2026-03-30,2026,1,3,March,D003,C001,V022,R01,P004,Software & SaaS expense - Human Resources,Invoice,Posted,5153.2,515.32,5668.52,PO-70732,INV-396828,AUD,1.0
TX005610,2024-06-01,2024,2,6,June,D006,C018,V021,R02,P008,Freight & Logistics expense - Operations,Corporate Card,Posted,5416.34,541.63,5957.97,,,AUD,1.0
TX005611,2025-08-11,2025,3,8,August,D005,C010,V014,R03,P006,Events expense - Sales,Invoice,Posted,406.83,40.68,447.51,PO-87222,INV-370599,AUD,1.0
TX005612,2025-11-18,2025,4,11,November,D008,C014,V007,R04,P008,Utilities expense - Facilities,Invoice,Accrued,978.05,97.81,1075.86,PO-11364,INV-812024,AUD,1.0
TX005613,2025-12-02,2025,4,12,December,D003,C004,V003,R01,P003,Contractors expense - Human Resources,Invoice,Posted,2134.1,213.41,2347.51,PO-85381,INV-890697,AUD,1.0
TX005614,2025-12-08,2025,4,12,December,D001,C003,V003,R01,P007,Hardware expense - Information Technology,Direct Debit,Posted,1652.15,165.22,1817.37,,INV-788784,AUD,1.0
TX005615,2024-01-01,2024,1,1,January,D008,C015,V003,R02,P005,Repairs & Maintenance expense - Facilities,Invoice,Posted,790.06,79.01,869.07,PO-25874,INV-581638,AUD,1.0
TX005616,2025-06-24,2025,2,6,June,D002,C006,V026,R03,P006,Travel expense - Finance,Corporate Card,Posted,657.44,65.74,723.18,,,AUD,1.0
TX005617,2026-06-17,2026,2,6,June,D004,C010,V020,R05,P008,Events expense - Marketing,Invoice,Posted,3321.26,332.13,3653.39,PO-51540,INV-416555,AUD,1.0
TX005618,2025-08-31,2025,3,8,August,D006,C019,V006,R02,P001,Vehicle Expenses expense - Operations,Corporate Card,Posted,771.89,77.19,849.08,,,AUD,1.0
TX005619,2025-10-27,2025,4,10,October,D002,C005,V008,R05,P006,Consulting expense - Finance,Direct Debit,Posted,2395.36,239.54,2634.9,,INV-177687,AUD,1.0
TX005620,2026-04-28,2026,2,4,April,D004,C004,V008,R01,P008,Contractors expense - Marketing,Direct Debit,Posted,6134.52,613.45,6747.97,,INV-476993,AUD,1.0
TX005621,2025-02-06,2025,1,2,February,D002,C001,V009,R05,P008,Software & SaaS expense - Finance,Invoice,Posted,848.46,84.85,933.31,PO-65171,INV-405261,AUD,1.0
TX005622,2026-01-31,2026,1,1,January,D001,C012,V004,R04,P004,Telecommunications expense - Information Technology,Corporate Card,Accrued,159.13,15.91,175.04,,,AUD,1.0
TX005623,2024-12-21,2024,4,12,December,D002,C016,V011,R04,P008,Insurance expense - Finance,Invoice,Posted,237.41,23.74,261.15,PO-24437,INV-985697,AUD,1.0
TX005624,2025-03-08,2025,1,3,March,D007,C007,V011,R04,P008,Training expense - Customer Service,Invoice,Posted,441.02,44.1,485.12,PO-52158,INV-619358,AUD,1.0
TX005625,2024-11-03,2024,4,11,November,D006,C018,V015,R01,P008,Freight & Logistics expense - Operations,Corporate Card,Posted,731.02,73.1,804.12,,,AUD,1.0
TX005626,2025-01-10,2025,1,1,January,D003,C004,V032,R02,P002,Contractors expense - Human Resources,Invoice,Posted,491.37,49.14,540.51,PO-83648,INV-918156,AUD,1.0
TX005627,2025-09-19,2025,3,9,September,D003,C008,V030,R03,P003,Recruitment expense - Human Resources,Invoice,Posted,343.45,34.34,377.79,PO-56720,INV-982956,AUD,1.0
TX005628,2025-10-09,2025,4,10,October,D002,C004,V027,R01,P008,Contractors expense - Finance,Invoice,Posted,747.6,74.76,822.36,PO-66866,INV-956234,AUD,1.0
TX005629,2024-01-13,2024,1,1,January,D007,C004,V018,R03,P008,Contractors expense - Customer Service,Expense Claim,Posted,4745.86,474.59,5220.45,,,AUD,1.0
TX005630,2024-12-29,2024,4,12,December,D006,C019,V035,R02,P008,Vehicle Expenses expense - Operations,Invoice,Posted,1674.7,167.47,1842.17,PO-42714,INV-807247,AUD,1.0
TX005631,2024-07-26,2024,3,7,July,D004,C009,V028,R03,P008,Advertising expense - Marketing,Invoice,Posted,1036.06,103.61,1139.67,PO-70083,INV-619792,USD,1.561
TX005632,2025-11-05,2025,4,11,November,D002,C007,V022,R01,P008,Training expense - Finance,Invoice,Posted,327.12,32.71,359.83,PO-69467,INV-957574,AUD,1.0
TX005633,2024-11-12,2024,4,11,November,D002,C007,V010,R01,P008,Training expense - Finance,Invoice,Posted,570.95,57.1,628.05,PO-57450,INV-241787,AUD,1.0
TX005634,2025-09-04,2025,3,9,September,D004,C004,V032,R01,P008,Contractors expense - Marketing,Invoice,Posted,521.36,52.14,573.5,PO-66461,INV-392573,AUD,1.0
TX005635,2024-12-11,2024,4,12,December,D004,C004,V026,R03,P002,Contractors expense - Marketing,Direct Debit,Posted,2218.02,221.8,2439.82,,INV-842930,AUD,1.0
TX005636,2025-09-16,2025,3,9,September,D005,C009,V007,R03,P003,Advertising expense - Sales,Invoice,Posted,2289.74,228.97,2518.71,PO-17291,INV-842012,AUD,1.0
TX005637,2026-05-31,2026,2,5,May,D007,C020,V001,R02,P008,Customer Support Tools expense - Customer Service,Invoice,Posted,1691.96,169.2,1861.16,PO-63541,INV-778946,AUD,1.0
TX005638,2024-09-09,2024,3,9,September,D004,C009,V029,R04,P001,Advertising expense - Marketing,Direct Debit,Accrued,1389.07,138.91,1527.98,,INV-266985,AUD,1.0
TX005639,2026-02-03,2026,1,2,February,D003,C007,V026,R01,P001,Training expense - Human Resources,Invoice,Posted,364.33,36.43,400.76,PO-43077,INV-665173,USD,1.495
TX005640,2026-05-19,2026,2,5,May,D002,C006,V001,R04,P003,Travel expense - Finance,Invoice,Posted,480.43,48.04,528.47,PO-38564,INV-218608,AUD,1.0
TX005641,2026-02-13,2026,1,2,February,D008,C016,V011,R02,P008,Insurance expense - Facilities,Expense Claim,Posted,727.71,72.77,800.48,,,AUD,1.0
TX005642,2025-07-11,2025,3,7,July,D008,C004,V033,R01,P008,Contractors expense - Facilities,Corporate Card,Posted,2742.02,274.2,3016.22,,,AUD,1.0
TX005643,2024-12-05,2024,4,12,December,D001,C020,V024,R03,P008,Customer Support Tools expense - Information Technology,Invoice,Posted,380.04,38.0,418.04,PO-93005,INV-376330,AUD,1.0
TX005644,2025-07-17,2025,3,7,July,D008,C011,V031,R01,P004,Office Supplies expense - Facilities,Invoice,Posted,365.63,36.56,402.19,PO-59292,INV-964480,AUD,1.0
TX005645,2025-07-10,2025,3,7,July,D004,C004,V005,R01,P008,Contractors expense - Marketing,Direct Debit,Posted,2341.4,234.14,2575.54,,INV-969904,USD,1.5323
TX005646,2026-05-04,2026,2,5,May,D002,C007,V017,R01,P003,Training expense - Finance,Invoice,Posted,329.23,32.92,362.15,PO-42487,INV-321298,AUD,1.0
TX005647,2025-01-28,2025,1,1,January,D008,C016,V019,R02,P005,Insurance expense - Facilities,Corporate Card,Posted,272.85,27.29,300.14,,,AUD,1.0
TX005648,2025-06-21,2025,2,6,June,D002,C004,V010,R02,P008,Contractors expense - Finance,Invoice,Posted,4721.06,472.11,5193.17,PO-63400,INV-948508,AUD,1.0
TX005649,2026-01-01,2026,1,1,January,D008,C016,V029,R03,P008,Insurance expense - Facilities,Direct Debit,Posted,270.7,27.07,297.77,,INV-496175,AUD,1.0
TX005650,2025-01-23,2025,1,1,January,D004,C010,V011,R02,P008,Events expense - Marketing,Invoice,Posted,1452.76,145.28,1598.04,PO-86082,INV-595076,USD,1.5898
TX005651,2025-05-26,2025,2,5,May,D008,C013,V020,R01,P008,Rent expense - Facilities,Invoice,Posted,2707.91,270.79,2978.7,PO-37820,INV-553465,AUD,1.0
TX005652,2025-07-06,2025,3,7,July,D002,C016,V028,R01,P008,Insurance expense - Finance,Invoice,Posted,807.36,80.74,888.1,PO-55150,INV-953260,AUD,1.0
TX005653,2024-11-02,2024,4,11,November,D007,C001,V006,R01,P004,Software & SaaS expense - Customer Service,Invoice,Posted,2305.97,230.6,2536.57,PO-68519,INV-298473,AUD,1.0
TX005654,2024-04-16,2024,2,4,April,D005,C019,V017,R01,P008,Vehicle Expenses expense - Sales,Corporate Card,Posted,8765.05,876.5,9641.55,,,AUD,1.0
TX005655,2024-12-05,2024,4,12,December,D001,C020,V014,R01,P003,Customer Support Tools expense - Information Technology,Corporate Card,Posted,174.29,17.43,191.72,,,AUD,1.0
TX005656,2025-10-21,2025,4,10,October,D001,C005,V020,R05,P001,Consulting expense - Information Technology,Direct Debit,Posted,4452.44,445.24,4897.68,,INV-869993,AUD,1.0
TX005657,2026-01-07,2026,1,1,January,D008,C016,V034,R01,P008,Insurance expense - Facilities,Invoice,Posted,191.26,19.13,210.39,PO-23553,INV-536436,AUD,1.0
TX005658,2025-12-15,2025,4,12,December,D006,C018,V013,R01,P005,Freight & Logistics expense - Operations,Invoice,Posted,901.62,90.16,991.78,PO-39656,INV-553115,AUD,1.0
TX005659,2024-01-01,2024,1,1,January,D007,C007,V021,R02,P002,Training expense - Customer Service,Invoice,Posted,225.86,22.59,248.45,PO-84198,INV-557865,AUD,1.0
TX005660,2024-05-13,2024,2,5,May,D003,C008,V019,R01,P008,Recruitment expense - Human Resources,Invoice,Posted,667.77,66.78,734.55,PO-96202,INV-561498,AUD,1.0
TX005661,2024-07-13,2024,3,7,July,D003,C007,V029,R01,P001,Training expense - Human Resources,Corporate Card,Posted,183.79,18.38,202.17,,,AUD,1.0
TX005662,2024-09-15,2024,3,9,September,D001,C001,V020,R01,P008,Software & SaaS expense - Information Technology,Corporate Card,Posted,870.27,87.03,957.3,,,AUD,1.0
TX005663,2026-04-22,2026,2,4,April,D006,C004,V029,R01,P006,Contractors expense - Operations,Corporate Card,Posted,3047.37,304.74,3352.11,,,AUD,1.0
TX005664,2024-12-21,2024,4,12,December,D007,C004,V030,R01,P004,Contractors expense - Customer Service,Direct Debit,Posted,1870.15,187.02,2057.17,,INV-350894,AUD,1.0
TX005665,2025-04-12,2025,2,4,April,D002,C001,V021,R04,P008,Software & SaaS expense - Finance,Invoice,Posted,1253.66,125.37,1379.03,PO-13428,INV-863017,AUD,1.0
TX005666,2025-04-10,2025,2,4,April,D006,C003,V030,R02,P008,Hardware expense - Operations,Invoice,Posted,175.62,17.56,193.18,PO-11169,INV-532779,AUD,1.0
TX005667,2025-02-23,2025,1,2,February,D008,C013,V005,R04,P008,Rent expense - Facilities,Invoice,Posted,5801.9,580.19,6382.09,PO-97682,INV-923429,AUD,1.0
TX005668,2026-04-04,2026,2,4,April,D007,C020,V028,R05,P004,Customer Support Tools expense - Customer Service,Invoice,Pending,1917.52,191.75,2109.27,PO-51510,INV-457234,AUD,1.0
TX005669,2025-09-02,2025,3,9,September,D007,C007,V032,R02,P008,Training expense - Customer Service,Corporate Card,Posted,447.02,44.7,491.72,,,AUD,1.0
TX005670,2024-04-27,2024,2,4,April,D005,C010,V016,R02,P008,Events expense - Sales,Direct Debit,Posted,788.95,78.9,867.85,,INV-723113,AUD,1.0
TX005671,2024-10-23,2024,4,10,October,D007,C001,V031,R02,P008,Software & SaaS expense - Customer Service,Invoice,Posted,1972.75,197.28,2170.03,PO-43499,INV-794127,AUD,1.0
TX005672,2025-11-20,2025,4,11,November,D002,C004,V028,R02,P008,Contractors expense - Finance,Invoice,Posted,2404.51,240.45,2644.96,PO-19579,INV-322807,AUD,1.0
TX005673,2026-02-19,2026,1,2,February,D005,C010,V028,R01,P008,Events expense - Sales,Corporate Card,Posted,764.69,76.47,841.16,,,AUD,1.0
TX005674,2024-03-10,2024,1,3,March,D007,C007,V030,R01,P008,Training expense - Customer Service,Invoice,Accrued,492.6,49.26,541.86,PO-21248,INV-411335,AUD,1.0
TX005675,2024-08-25,2024,3,8,August,D004,C010,V001,R05,P008,Events expense - Marketing,Invoice,Posted,600.21,60.02,660.23,PO-59257,INV-898619,AUD,1.0
TX005676,2026-06-13,2026,2,6,June,D001,C001,V032,R01,P008,Software & SaaS expense - Information Technology,Invoice,Posted,3160.93,316.09,3477.02,PO-77661,INV-683458,AUD,1.0
TX005677,2025-12-26,2025,4,12,December,D003,C007,V011,R01,P003,Training expense - Human Resources,Invoice,Posted,163.61,16.36,179.97,PO-35594,INV-570965,AUD,1.0
TX005678,2024-10-01,2024,4,10,October,D006,C006,V016,R02,P006,Travel expense - Operations,Invoice,Posted,767.73,76.77,844.5,PO-53456,INV-631550,AUD,1.0
TX005679,2026-03-16,2026,1,3,March,D005,C019,V029,R02,P003,Vehicle Expenses expense - Sales,Direct Debit,Posted,654.12,65.41,719.53,,INV-586838,AUD,1.0
TX005680,2025-11-17,2025,4,11,November,D001,C001,V025,R05,P003,Software & SaaS expense - Information Technology,Invoice,Posted,885.37,88.54,973.91,PO-42249,INV-597578,AUD,1.0
TX005681,2024-05-02,2024,2,5,May,D002,C007,V030,R01,P002,Training expense - Finance,Invoice,Posted,685.01,68.5,753.51,PO-16489,INV-313746,AUD,1.0
TX005682,2026-04-01,2026,2,4,April,D008,C013,V019,R01,P005,Rent expense - Facilities,Invoice,Posted,1119.34,111.93,1231.27,PO-43934,INV-429938,AUD,1.0
TX005683,2024-12-17,2024,4,12,December,D005,C006,V030,R03,P008,Travel expense - Sales,Direct Debit,Posted,261.59,26.16,287.75,,INV-749964,AUD,1.0
TX005684,2026-05-06,2026,2,5,May,D008,C015,V009,R03,P008,Repairs & Maintenance expense - Facilities,Direct Debit,Pending,697.39,69.74,767.13,,INV-741627,AUD,1.0
TX005685,2024-06-20,2024,2,6,June,D004,C009,V012,R03,P008,Advertising expense - Marketing,Direct Debit,Posted,1500.82,150.08,1650.9,,INV-799141,AUD,1.0
TX005686,2024-11-25,2024,4,11,November,D001,C004,V006,R02,P002,Contractors expense - Information Technology,Direct Debit,Posted,1378.17,137.82,1515.99,,INV-463085,AUD,1.0
TX005687,2024-01-30,2024,1,1,January,D004,C006,V035,R01,P008,Travel expense - Marketing,Corporate Card,Posted,1006.92,100.69,1107.61,,,AUD,1.0
TX005688,2025-11-01,2025,4,11,November,D001,C003,V031,R02,P008,Hardware expense - Information Technology,Corporate Card,Posted,783.18,78.32,861.5,,,AUD,1.0
TX005689,2024-02-11,2024,1,2,February,D005,C019,V003,R03,P003,Vehicle Expenses expense - Sales,Corporate Card,Posted,733.34,73.33,806.67,,,AUD,1.0
TX005690,2024-05-21,2024,2,5,May,D004,C009,V001,R02,P008,Advertising expense - Marketing,Direct Debit,Posted,2049.67,204.97,2254.64,,INV-968727,AUD,1.0
TX005691,2026-06-15,2026,2,6,June,D002,C007,V001,R01,P006,Training expense - Finance,Direct Debit,Posted,760.82,76.08,836.9,,INV-669973,AUD,1.0
TX005692,2024-02-12,2024,1,2,February,D001,C003,V021,R04,P003,Hardware expense - Information Technology,Corporate Card,Posted,427.11,42.71,469.82,,,AUD,1.0
TX005693,2025-06-04,2025,2,6,June,D008,C003,V012,R02,P001,Hardware expense - Facilities,Corporate Card,Posted,1103.57,110.36,1213.93,,,AUD,1.0
TX005694,2026-02-06,2026,1,2,February,D008,C014,V004,R02,P008,Utilities expense - Facilities,Invoice,Posted,1220.58,122.06,1342.64,PO-44706,INV-941706,AUD,1.0
TX005695,2024-07-25,2024,3,7,July,D004,C006,V014,R03,P008,Travel expense - Marketing,Direct Debit,Posted,265.0,26.5,291.5,,INV-519322,AUD,1.0
